Date reported,Ping Time(ms.),Provider,Source,Time collected,Time reported(PT)
11.Jul.2019,1511.55,Cox,Is it down right now?,Thu 11 Jul 2019 14:35:39,00:47
11.Jul.2019,1510.95,Cox,Is it down right now?,Thu 11 Jul 2019 14:35:39,04:54
11.Jul.2019,125.36,Cox,Is it down right now?,Thu 11 Jul 2019 14:35:39,12:15
11.Jul.2019,510.04,Cox,Is it down right now?,Thu 11 Jul 2019 14:35:39,16:34
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:34:49,15:55
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:23:45,15:55
12.Jul.2019,235.36,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,14:58
14.Jul.2019,233.04,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,23:06
16.Jul.2019,228.65,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,01:49
16.Jul.2019,230.38,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,07:55
18.Jul.2019,232.24,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,14:17
13.Jul.2019,228.8,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,18:45
15.Jul.2019,235.61,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,19:35
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:35:23,16:33
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,08:16
12.Jul.2019,260.18,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:50
16.Jul.2019,260.6,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,16:55
17.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:28
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,06:05
12.Jul.2019,266.22,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,10:12
16.Jul.2019,259.66,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,05:11
17.Jul.2019,261.69,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,08:19
17.Jul.2019,260.07,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:43:14,21:42
10.Jul.2019,6.88,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,15:14
10.Jul.2019,6.84,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,21:24
11.Jul.2019,6.95,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,02:51
11.Jul.2019,7.29,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,10:41
11.Jul.2019,7.12,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,15:39
10.Jul.2019,7.02,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,17:28
11.Jul.2019,9.48,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,00:14
11.Jul.2019,6.75,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,06:12
11.Jul.2019,9.44,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,13:38
11.Jul.2019,7.94,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:45:42,18:07
17.Jul.2019,5.04,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,20:09
18.Jul.2019,5.39,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,00:21
18.Jul.2019,4.92,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,04:30
18.Jul.2019,5.01,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,08:55
18.Jul.2019,5.11,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,13:58
17.Jul.2019,5.0,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,22:11
18.Jul.2019,5.32,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,02:29
18.Jul.2019,6.23,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,06:45
18.Jul.2019,4.94,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,11:53
18.Jul.2019,5.06,att,Is it down right now?,Thu 18 Jul 2019 13:23:11,16:08
17.Jul.2019,91.76,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,04:34
17.Jul.2019,90.39,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,14:41
17.Jul.2019,87.47,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,19:14
18.Jul.2019,87.3,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,08:52
18.Jul.2019,88.53,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,15:36
17.Jul.2019,87.73,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,07:48
17.Jul.2019,69.2,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,17:04
17.Jul.2019,87.49,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,21:30
18.Jul.2019,68.43,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,12:45
18.Jul.2019,71.64,CenturyLink,Is it down right now?,Thu 18 Jul 2019 14:07:31,17:36
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 14:09:16,16:55
17.Jul.2019,5.13,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,06:52
17.Jul.2019,5.3,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,20:14
18.Jul.2019,5.11,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,02:21
18.Jul.2019,5.41,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,06:47
18.Jul.2019,7.89,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,14:04
17.Jul.2019,4.97,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,13:27
17.Jul.2019,5.15,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,22:50
18.Jul.2019,5.05,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,04:36
18.Jul.2019,7.4,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,11:35
18.Jul.2019,12.94,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:48:32,16:18
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,08:16
12.Jul.2019,260.18,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,15:50
16.Jul.2019,260.6,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,16:55
17.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,15:28
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,06:05
12.Jul.2019,266.22,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,10:12
16.Jul.2019,259.66,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,05:11
17.Jul.2019,261.69,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,08:19
17.Jul.2019,260.07,Mediacom,Is it down right now?,Thu 18 Jul 2019 14:09:16,21:42
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,08:16
12.Jul.2019,260.18,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,15:50
16.Jul.2019,260.6,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,16:55
17.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,15:28
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,06:05
12.Jul.2019,266.22,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,10:12
16.Jul.2019,259.66,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,05:11
17.Jul.2019,261.69,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,08:19
17.Jul.2019,260.07,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:35:23,21:42
12.Jul.2019,235.36,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,14:58
14.Jul.2019,233.04,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,23:06
16.Jul.2019,228.65,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,01:49
16.Jul.2019,230.38,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,07:55
18.Jul.2019,232.24,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,14:17
13.Jul.2019,228.8,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,18:45
15.Jul.2019,235.61,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,19:35
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:14,16:33
17.Jul.2019,4.88,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,17:36
17.Jul.2019,4.92,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,21:55
18.Jul.2019,5.1,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,03:30
18.Jul.2019,4.99,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,07:54
18.Jul.2019,5.32,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,13:13
17.Jul.2019,6.67,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,19:49
18.Jul.2019,5.0,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,01:03
18.Jul.2019,7.17,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,05:38
18.Jul.2019,5.5,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,10:45
18.Jul.2019,6.41,Comcast,Is it down right now?,Thu 18 Jul 2019 14:16:32,15:52
10.Jul.2019,9.99,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,18:36
11.Jul.2019,9.99,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,00:31
11.Jul.2019,10.37,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,05:45
11.Jul.2019,9.69,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,11:03
11.Jul.2019,11.39,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,15:56
10.Jul.2019,11.31,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,20:39
11.Jul.2019,9.99,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,03:39
11.Jul.2019,10.1,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,08:43
11.Jul.2019,10.0,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,13:32
11.Jul.2019,10.18,Verizon,Is it down right now?,Thu 11 Jul 2019 14:40:21,17:59
17.Jul.2019,5.56,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,08:41
17.Jul.2019,5.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:44
18.Jul.2019,6.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,00:11
18.Jul.2019,5.06,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,04:39
18.Jul.2019,5.24,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,13:47
17.Jul.2019,5.25,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,11:30
17.Jul.2019,7.57,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,21:57
18.Jul.2019,6.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,02:27
18.Jul.2019,5.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,11:40
18.Jul.2019,6.28,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:14,16:51
17.Jul.2019,91.76,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,04:34
17.Jul.2019,90.39,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,14:41
17.Jul.2019,87.47,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,19:14
18.Jul.2019,87.3,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,08:52
18.Jul.2019,88.53,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,15:36
17.Jul.2019,87.73,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,07:48
17.Jul.2019,69.2,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,17:04
17.Jul.2019,87.49,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,21:30
18.Jul.2019,68.43,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,12:45
18.Jul.2019,71.64,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:48:32,17:36
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 14:16:32,16:55
17.Jul.2019,5.13,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,06:52
17.Jul.2019,5.3,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,20:14
18.Jul.2019,5.11,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,02:21
18.Jul.2019,5.41,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,06:47
18.Jul.2019,7.89,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,14:04
17.Jul.2019,4.97,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,13:27
17.Jul.2019,5.15,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,22:50
18.Jul.2019,5.05,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,04:36
18.Jul.2019,7.4,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,11:35
18.Jul.2019,12.94,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:07:31,16:18
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,05:51
12.Jul.2019,98.55,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,19:08
15.Jul.2019,104.35,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,03:43
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,16:45
12.Jul.2019,98.59,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,10:52
14.Jul.2019,98.48,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,06:33
18.Jul.2019,107.42,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:14,01:38
10.Jul.2019,4.72,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,22:16
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,02:23
11.Jul.2019,7.89,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,06:37
11.Jul.2019,5.22,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,10:40
11.Jul.2019,4.81,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,15:06
11.Jul.2019,5.51,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,00:16
11.Jul.2019,4.82,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,04:24
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,08:38
11.Jul.2019,4.83,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,12:54
11.Jul.2019,4.91,att,Is it down right now?,Thu 11 Jul 2019 14:38:18,17:12
10.Jul.2019,9.99,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,18:36
11.Jul.2019,9.99,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,00:31
11.Jul.2019,10.37,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,05:45
11.Jul.2019,9.69,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,11:03
11.Jul.2019,11.39,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,15:56
10.Jul.2019,11.31,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,20:39
11.Jul.2019,9.99,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,03:39
11.Jul.2019,10.1,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,08:43
11.Jul.2019,10.0,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,13:32
11.Jul.2019,10.18,verizon,Is it down right now?,Thu 11 Jul 2019 14:48:57,17:59
17.Jul.2019,5.66,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,16:20
17.Jul.2019,5.36,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,22:19
18.Jul.2019,4.97,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,03:02
18.Jul.2019,4.9,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,07:08
18.Jul.2019,5.33,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,13:00
17.Jul.2019,5.18,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,19:25
18.Jul.2019,4.95,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,00:53
18.Jul.2019,6.47,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,05:08
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,10:13
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:29
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 13:51:08,16:55
17.Jul.2019,5.66,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,16:20
17.Jul.2019,5.36,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,22:19
18.Jul.2019,4.97,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,03:02
18.Jul.2019,4.9,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,07:08
18.Jul.2019,5.33,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,13:00
17.Jul.2019,5.18,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,19:25
18.Jul.2019,4.95,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,00:53
18.Jul.2019,6.47,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,05:08
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,10:13
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:35:23,15:29
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,05:51
12.Jul.2019,98.55,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,19:08
15.Jul.2019,104.35,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,03:43
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,16:45
12.Jul.2019,98.59,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,10:52
14.Jul.2019,98.48,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,06:33
18.Jul.2019,107.42,windstream,Is it down right now?,Thu 18 Jul 2019 13:35:23,01:38
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:31:32,15:55
17.Jul.2019,5.13,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,06:52
17.Jul.2019,5.3,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,20:14
18.Jul.2019,5.11,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,02:21
18.Jul.2019,5.41,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,06:47
18.Jul.2019,7.89,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,14:04
17.Jul.2019,4.97,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,13:27
17.Jul.2019,5.15,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,22:50
18.Jul.2019,5.05,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,04:36
18.Jul.2019,7.4,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,11:35
18.Jul.2019,12.94,MetroPCS,Is it down right now?,Thu 18 Jul 2019 14:06:42,16:18
06.Jul.2019,40.5,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,01:59
08.Jul.2019,43.45,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,01:22
12.Jul.2019,44.83,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,17:47
15.Jul.2019,43.27,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,19:37
17.Jul.2019,38.29,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,16:08
07.Jul.2019,38.05,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,12:06
10.Jul.2019,39.1,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,23:36
13.Jul.2019,36.18,RCN,Is it down right now?,Thu 18 Jul 2019 13:23:11,17:25
